📡👉公告,#genre#
022年9月27日俄罗斯裸拳,https://txmov2.a.kwimgs.com/bs3/video-hls/5210383383824300162_hlsb.m3u8?ftt=U&pkey=AAUtJeykAXeP_thB5RM6qw9xeudP0R2uNwKMEzxv3aQdBBOfToV0GoZToOw7luKZKw6CLyMlrn3atGeIFulJULaVNvii242-zjyoSOWeSEhtulEDgs5QIVv5cK-ew43GKLQ&ss=vp
🏆裸拳TOP DOG FC,
2024年3月2日TOP DOG Fighting Championship Prospect 17,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/742395872a09fbd4-ce8667ca9c2a76cfc93c7f7c9792cc2c-hls_1080p_h264_6m_1.m3u8?pkey=ABCNbKROratoouC4mie9A87I2ulJ_uMwc2tkN34X0F-RFzymydQJujXbdCG_A5x787r0lGT-H2WkL3wPxnIOzBke04ZnAmVhJOalAoHlzAkV_GXE8UeOflv_y9KildygS37t0Qrlo3G_CgGDDUzSu3IOrqfLunHje9YONOpBWIBY26xtoUQG_gwZSTnP7kuYZKGaKfb-hLbOr8n0te7Y-RJUDXxVFkR9x8iZ_jYejDz0MDzvHmscd4teRXf3CBg0Ij0&safety_id=AALSSJ6bTdqAUYLqGfATSmu1
2024年2月18日TOP DOG Fighting Championship 27期1,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/6dbe85c3e3e8a9fd-c89c5cacc610f340f4397e799e008cae-hls_1080p_h264_6m_1.m3u8?pkey=ABDkC3xhQnzAhZUtoRsPn74Y2IQXxWthn7Ybu3LMvl_GvNX6QXMT0nlOoaxTn8Iv_IIzM1MKiPKKQTh9Gww2dzVa_3OazuF1WUuaCtd_pQ9cmfJjXnv0luTowCp7-3QQFipO0wdvAyX5W93BDMbKAu9QltK3j2LDo1h-uj-z0fNBAViTgKgZONrYM7fviZsiKdghBD27V_kcvvneNuthVRLQihHuqtKgShuAO0CkZxPwuhyH-UGHB4m1e6RlpwjMs9k&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2024年2月18日TOP DOG Fighting Championship 27期2,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/b3567f907c4104ad-190bbc59d0d56276044917bda185ab02-hls_720p_2.m3u8?pkey=ABCkOrW2Sz9YcWzRNxSzXzyTp5pzsQ-O0vWKab1byUPM1PmhkvBp1zw869IaIEXHZZ-iIK5FNWH6JjT5r3T_wR1T_bXUOxjY8uvgzdVZ19IQ8BJZCdWMy9_ahLP_d6i5dmGf1KTwtVE-bdnQI946PaLLS-CX0Gv7cJGPHBg3CNOXpbWtHVBm1-vewfmrBVpX_lMPIDn2OvLjNj4qirFcDha8p-sPa0Izoud4NWn0A7951Cc3GtDGBJSamkU27D88-Sg&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2024年1月27日TOP DOG: PROSPECT 16,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/984b34eed84e5c82-4770bd63bb20ad40d294841607d0b50c-hls_1080p_h264_6m_1.m3u8?pkey=ABAwdypysxIap-i0tX6Spbbs9qVDw0-_m6zWLZOBKhFkbF03xuEjLKa3FVMHrVIhFj3Kqbv1FQdmOmwUzuNmAVoZl3m6xJ3kGXXIScdgu9lFd9C8bs0GPJo6e1Yt09XlvpV1kzRDky7N_YdgKqF3tKHItU-rqt6sLohn3uN11RDIJm6Ae6oBTnsHn-5gOf2KRdLP4TQBFnuFUdeR5ImUGl9nc1pA7l3Kc3lwjZyeP7tR283d_0QUzfpB9qKaERRPXVk&safety_id=AAJPpmZwH7bU1N6-EqLqFtEz
2023年12月23日TopDog FC 26期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/7a53037eaa0569c8-de1ec40ccd69270aff94610f82913e28-hls_1080p_h264_6m_1.m3u8?pkey=ABD-Zm8r_jQNZmxgp-oBEIwsx0Kw5YiPKAWu8wiveh_zx016pHniavlHuApX4jHeWZR5Xxy9AeQONqydQWHooRhxBVqzk9xU84LMRlcCCNjUPf4_3TmKU2fOHtl3r_YfJuC07CUrDY-YJYSEs6J-LMTkmv2tVTC4MZqc5AUupt71gCXcVjYAwOR_CnHz9r3259WiRqfuGOUvpvaBpOftITxZgQ19f9WkkpetEss6v5Xoj1osZc6XsmnGdIDjr-rWH_Q&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年12月10日Top Dog FC赛事TDFC PROSPECT 15,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/7e97fad250cb1b4c-633b3de219bfc591e6d82462c2f40b69-hls_720p_2.m3u8?pkey=ABBPX0PT9Yb_t-kOr9OpOu49wxGI6pipCBNgLq3GTKjbfWhpE0B-znLPFYkoPsuTZv6NMMrp7rDZmgd3pGaKzJmdNtrT8uD0x5N5OzY9-QyLlnJIfYFCKvZPqARyY2U2MT9x15cSkJn9h0BLlqfKB1Rv5DGsQKqqVYGCy5aNJc9xJNHxXr45mj5EO1VSKCTTWnUmPlRfkjsBfuZD17lUkPuEIwaIybLuBBElGDV21oGEra6-7_V9AIWAxSboLR0TW7w&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年11月18日TopDog FC 25期,https://txmov2.a.kwimgs.com/upic/2023/11/25/15/BMjAyMzExMjUxNTI5MDNfMjgxMzM5MjI5NF8xMTgwMzA3OTk3NThfMF8z_b_B3c876f05bb89bff18bd31fe24e00e826.mp4?tag=1-1700900560-std-1-3h3au0zaym-01f3cbbe0c7b5b06&clientCacheKey=3xkhkz798aq54zk_b.mp4&tt=b&di=529d11df&bp=12681
2023年10月22日TopDog FC TDFC 24期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/925b6cc1173cec86-263c8785206ad5bcc774b0687569fabf-hls_1080p_h264_6m_1.m3u8?pkey=ABBQmdjg6wHjmc3IvzYAFznqzSuIAPWbpayrfPSt-48bqh0vjhGZrNroxMkjoicZJ9UJ1RRB2H2kez2Zcz93wj--Qagqaq047heELVpakMToOaRwNm95gz2BLpwkrz6HoQatzjMeKgVmwLwhqggZ9XZpA3YozOcbmJwyYFmCYlBpi_hbkHmMOibq8iwb3uf8FzcQAUrGWHvu6lekiOLiOGt72CqYe7v_GG_iCZsJuZeAORvD3aYLb2h7b5iOKyeT0cY&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年9月22日TopDog 23期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/760aabe5d95a39c5-8807c235de4534ec54a6b98eb4016005-hls_540p_2.m3u8?pkey=ABBxm5BEwgxVNh7-aDNfkFawYqHSG3Mp0JfdMhH-_0HxOeNFVzLKRvRQ6HA-u4W1C4XIrOxwNgxo66b_1YS614JJrZKwsDe92dmikZxJ7Yrl0dY-GIxC5GtY9snhIl4Z0YV_TnNN2-0JUXxfakVXym2CEXnQoNpseVucRcFS88TkMMUZmMRoxx6RxaxgZ8vvqlMOB9eOo8fz_2QS7Dz23w9Yy-kAsP5v6QYj3AcS1tRY9aDQ2wb115Z9w9KbJ5YMBzo&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年7月29日TDFC 22裸拳锦标赛,https://txmov2.a.kwimgs.com/upic/2023/07/30/18/BMjAyMzA3MzAxODE5MzhfMTIyOTE2ODQ1Ml8xMDkyNjQ1Nzc1MzRfMF8z_b_B84a7628e78a1aafe319663a18698b139.mp4?tag=1-1690717011-std-1-cot0wulf4z-ced14df21e08cf39&clientCacheKey=3xrm58ee3fmc4p2_b.mp4&tt=b&di=529d11df&bp=12681
2023年7月8日Top Dog FC赛事TDFC PROSPECT 12,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/46b2345304799806-b2be9fd7631d12774c372d18e0e82cb6-hls_1080p_2.m3u8?pkey=ABCW-MnETJkCOaMtqPcqEOKI23EExRgTnRwI8OPDKGr9ukoWv7GyB3h--_egoeLFg0cBufnJV54G6K7M33VouPiiCExguc5hEMbMDj6BAYrcWEneY4ZZKF0-RoI9rEnnAiiJvD0HkfHlPE6rF9Suaq0EJc__r1gxeFCz-VZRGMFZ5THnaimo93YRiPZLT8__4QhhlFtkDcq_zXOMKgV7Mggn93wO1dcjWEkMnTrCwaAl7gjwtc4Mru0rSF63x2KJESk&safety_id=AAIr4hxGdSb4EcyC8MB_fcaA
2023年6月23日TDFC 21期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/c7c0bdf334ab1bbf-2d676d113c96e1147d1eac913e3f946b-hls_1080p_h264_60_1.m3u8?pkey=ABBw4TlZQO5fCO548Z9HfxLHWZ5Q1kN0BLpVmj7905fuHDgWLaQd4ugYK-EjSe4OMPaPELwC7b0yym9m7tSWCbymlLpgpkJ5tCeozKxmaAioiZXs5WsaywEmD9KFRqBgXE_8d-JNZ6HQXwr7nca7CTyt6Ur9c6YhLXUWZqo2jH6W9ktdRRYuCJwm-6XCjUI3weOYqjq71QrsHw-aA8ikz3yTc1M_UabaEZFv3FU5FB3aJUFGJnP0J5hqw5f6d4wy36c&safety_id=AAIr4hxGdSb4EcyC8MB_fcaA
2023年5月7日TDFC 20锦标赛,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/5e9152ab518e8790-d65e5b609b99dedbdf942cea23d91f37-hls_1080p_h264_60_1.m3u8?pkey=ABCaBYBurf_23_5Ar1pn7lth1VJGPmQ618Mgvprh4GNteC2OKTn7nL5xs1_YPqbRwH7EiO718VD_4naQLEPUC4JtPUdoy-2b-QAwx60uFKKL9c52ykemL0sFK7WKAAbu2CJZplalbu08b0Bv7AP69y86Z1PuvJwZRW3FHlMv04clQyzupZlQdmb0Tyuc-MTZct71MP1zu2a6L1rpNPGzkfu3--PXnfVYUYCqXaR8_KybKKkq8c-xMUEH_k9BmZVxSQE&safety_id=AAIr4hxGdSb4EcyC8MB_fcaA
2023年3月11日TDFC Prospect 9期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/de2f5528c34687d1-7f91573136a2cb9261fcc323e2752440-hls_1080p_h264_60_1.m3u8?pkey=ABBFzHfLMrEDEIe1su55u_tVioDPE8bpC17ualfTSEI-l5SJb8agmRJa3W7WYgjmBynKuKYXKYMMVQoT-ZDqCtfJj05Qa2v3bKzd5sa1IsbfwzVU4J1gJ0aU3sta9WvRTPcjbAyOIGZxZVlsafb7olII_t7dOuCM9O0GK1TQk0ctYGMIk1IeyNX5kvxYq0_e0R-wVTIyZcBgEaV2bn_0N7gJXRwiYfvZRuWzayAguA_cFrlQeEPuGrKAF5gaJLYEhnc&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2023年2月17日TOP DOG 19期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/9294858d12d0f744-348b1067837fc5168fe056e391943b69-hls_1080p_h264_60_1.m3u8?pkey=ABCSUl89VsssXWuXc3BF3IWHIFhzMADY3fJ9RpSYQ6FbhIkCvpL_lunPW4wc31nMGC9I45-nhubHStL_8NtcW89SLCAhLmg28RbI8jYxWLE77LZ8LcUXPOtKZ4zDZnIXXZF2rqeasvBavukdI35h5_i3Krqj-8mjv1ChCmz94jx-NfB6gAlHpjwRSs5IsBIAUhCZB-h7d9lzigs_ssd0UHkyBAdLzOCEtIsTI2aq2KUzqLyDzHiM_9kascFuCdvwWlg&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2023年2月3日TDFC裸拳格斗赛PROSPECT 8期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/f3b201f500a120c8-7953807a44537bf06207a9c0b6bd6e57-hls_720p_h264_60_1.m3u8?pkey=ABA1bteaQWbogVP0lud5tp1IYdf87OvQzW2sstGEu08AaXwuzQXmnvQn0qinIuZC2i6ghDaOF0OkC-wYu3gIhPgFnb9oDd2ZmY8kHw2SF9dyxTvTLfAvAuoCRgcQQ917VyLiJe-NKZuqdfE__Vc9r2zVqGLk66fX9RQBRYN06DF39GFUbqVDmA0j6VPGcO8K2frNfCmyFFIcLFh1nZIuIvCJV5L33Pg8-1LiJp5bRn-2Ly3Lz5IdeYzMWZ-wPaw3vrY&safety_id=AAIq6nzYkOARD8tMAqdSVdPr

🏆BYB极限格斗裸拳系列,https://txmov2.a.kwimgs.com/bs3/video-hls/5226708942209923652_hlsb.m3u8?pkey=AAVU1scrDh8_okfH4cVwzVbgQgrrwk6K7bHRPOpn0idm_-20auKj03unq29xQ0VgXqwlx2WYxOSB5ktIaLwDy7Q2oE-Fq87m7de0JgE5eSh4xvc6jgI56wdmCrKw69VYPlA&ss=vp
2024年2月10日BYB 24期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/06fabd5ce330a5b5-07a906c2d41db0d24aa5d373b6ddba11-hls_720p_2.m3u8?pkey=ABAgwdGPnQEFKPGYq-2tzsTxD1edm9sbpumWCBLtdqqv7P3_5hQ0Fpj9nV4nedjRuUmZLN_xkb0EbUPeKR69X4KRh0Eag0FZfjRKG7wCk42Rzlmu1LUSCAab-oRO9tiAJztT_6Mt6zfrRb6RhcscAyp2UNP2EE8GhDdhPliWmXUiLReZFnpLoAQu1zdREIKXAo3dyfUQCvao6jqDl2Td20L2IadO8ioFsPeot884RVb9pTIWtcCYtv27Eqi2VhGx5ko&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2024年1月18日BYB 23期 - 战卡,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/512f496b1d8fdd11-927e79c3f873ce325d12f5c6e4f3550c-hls_720p_2.m3u8?pkey=ABBjdPiZDk9ibVXr-83Ee-Sq1Blf2Z4Uqy-BU5v1Q1bwh1SoyQpNCUvQS7LNCZwgB4UWoy5DNFXrvYW8EcCYe3BFmsKMtrEWP8fdK3G4A63BAlH6qe9oVFpSq0oocKVzoRm6oe00A5t3hea7FJqxG7sUNQDXXpgNt8UKHMeEuT-2GtaKcD3riLzFmbYhtDJ5czSxOaefjwhJrQ1alMaJquUiFvU7JMzGUU0cT3rP5DtwyS5MuvEH59aGV6pmfNTrbio&safety_id=AAJPpmZwH7bU1N6-EqLqFtEz
2023年12月3日BYB 22期 - 战卡,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/25e8e78df19ce3c9-bf404e45a6d0f74cfb11ea343f43a8c2-hls_720p_2.m3u8?pkey=ABCiMzTek170SftXjVuctfE8LcTP7Eb1eJz7ledz6jwG8yI3JhgNE14Cx-2nHuSvYxBa3bSGDHkUOi5cMfnc5gUjMfKKxQiWXm3Q3agZgtyNFztvo7ttXuB3uPDPY_7y6noM-AjHEK8SzJAOsFKRLMr-Ua763eRsdfpehY_Htidf0B0T7KrkC_bsujQElRe_HFbXTqAukLB1LGhOJkMd7SFJrCQnrLFxtjug4_gdNPob_H6loVhe9WEyFVZQZ3Vlbuk&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年10月22日BYB 21期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/509b101f1bfc142a-f3eb6b6b35c991dd542f67ea5f8d1a62-hls_720p_2.m3u8?pkey=ABD7Obt19xVp1FPGPjAXwtofA5FBIDrOlOpaqh4NUHnpR_GayzU5atXcZoiEkaUzcuxh6L-GUAdvGumEldaux2hqCKMbSyggb4g0Dt6XB_NeHM_kPZ4wlJ-If1Kcc06xuwKcaG-Nd4pWcNBr2tKmmFxCgt-Z4f1_p1RI0ow_bOJNBpw9eY25_Ujn-P_Py-LkQ_Gaom7EnRluBx8ZG2GwZxDVlaQTBPcEcXSu0eZNKIwBjzLt3simfjcmvJwfkdVxF-U&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年9月17日BYB 20期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/5aa2defe1bb64840-2cac37373b01045b548e8e705f11c0aa-hls_720p_h264_60_1.m3u8?pkey=ABAhShhIcZtzbp8ZILoyewUeP6FLjez5LOO-WKpRa4OVcnectVGSZ6v33bprh2QwFdUEYvPQZSGCvC-u7HhVTfgcKgLO95dRirWwwnOW4u4-_tjVNAHaDhcROvTb3lfkc0bz8Vo9TVtbPVgKu-Qgf30b1R4pcnD8_z_C5jnMLP4nWe8VhNBko8MYO4TP1W-FvAgKiVGvYt0tHMC1Ci_ch3pIUn0Txn5VdvEONyjMDoyVTN_t90ZkjKp3JjXFukNvyyc&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年7月11日BYB 19期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/0d98840a835a30f2-8ca95803161d6d15f1c97200118311c9-hls_720p_2.m3u8?pkey=ABCzpH0ddryrM3hT09nz6gZZWTHDt7vxcf7245_REmF45RvUxoBS_NW8K9J1sYmFQL9PkaWC2gykDw0QsocbfZugbMI9vIenoeIN1FE4B1A7dlIPMAeV3q7ct-EyroAEMBGmP3aHJTlqnnTgRYlRjh7Z9JUVADUSdLggXhh1Jkqp9NQcPEFMkbnRgHvmRTzk2fSYKvy8Y49kHL-mIZC6RDA3DGqqOHh4WyW3roVZEsVVTzjRbsILlE2N0tqb_bI2-OA&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年6月26日BYB 18期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/85486b7f0d4b605e-2e4bc8bb9b2e5a345abd19f4bdca31f2-hls_720p_2.m3u8?pkey=ABDWzBV5W9ApXGlIeWteu0poKNbxBvbXg7fQ7Z0zRhGcLP5Ly2iICjrR1kYfzJ53Y6UTDublhxKvBDZMV3vQeLFx7VIaiixzuQPfTG0vxQGOi7Vi_TBvo4r1LbdOOBBNIa5f7t2oy6DfnB6pUacqF00ETSXASw0e4ltLChWy1JcGtLvcRuY6hzMH7O28xo7L80_XJ1dYaVCwl4AxfQfAN0Lt8qXVhosxmlvIQu8CYjTvYRRQzlj-E8V5Fcsn1vMjPwU&safety_id=AAIr4hxGdSb4EcyC8MB_fcaA
2023年5月14日BYB 17期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/97e38fab8f011718-e4e12b8687b2c2451be345f1ed70f8f1-hls_720p_2.m3u8?pkey=ABAAK-PsRQirG2L4ypzD4tw4oAmq88FB1K0zoOtoHn4CtOcUh5yEPIbjz_3j-Ae3uFpfHy_fFmiWSmelbNUqXwS4oPZe4Ax1oljUGe2Gg_FRqa0TLcu-gDEOpS8FEnkNJzdbfqKzPvHPGa75B8q3Rlw5dPzkVHAhPY5quTJ-mY7GiCYzUeJxWB4V8fthq6l7mDBYdDe0mmIZFq5cLYC7JAwyRTf0EGjGxFGsXMBRqOtMavIVt6xPDCeE2kqAdQUe7cs&safety_id=AAIQ0qgWzY6VCR_ZTevKMWP9
2023年3月18日BYB 16期,https://txmov2.a.kwimgs.com/bs3/video-hls/5219109120678375409_hlsb.m3u8?pkey=AAWb_KbjQ4kjMEZ4t317K6Bc2FwK9UgYZskNK5KnWsmsENHxXmk1kqIOYK65aIzaqWMRcYCvlgtY4Vz4nYBJ91XRHHLCTY0ts1mDSu9UMxiEX5ouQ2C_tsNoQTpigIJ_1ks&ss=vp
2023年2月3日BYB 15期,https://txmov2.a.kwimgs.com/bs3/video-hls/5250915789355558883_hlsb.m3u8?pkey=AAXRdGZxquIedCX4VCXYMD8gS1kkdJ8O6IEgHE70uUbV4e1PoNE7Trudq0o2-42YOesFI8TVM1eeWafaj5m4CEW103MHDkOeaTItqgsOqP3w9-Q-R78jNQ8ZTFAwXMSefyw&ss=vp
2022年12月9日BYB 14期,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700864902165000_hlsb.m3u8?pkey=AAXfkuEfzPVHIJdSPnObBryP0wm6i0GqBSr9UdcwY_7offw2S3NUXV8ds9u6EZC-iDJF-A0KYC-kZHN8yPOK8RtIL0_2VW_YvF5kEo1_ReZl-JUvEV0k4QIBf05PgTBljCY&ss=vp
2022年11月19日BYB 13期,https://txmov2.a.kwimgs.com/bs3/video-hls/5219109120634993464_hlsb.m3u8?pkey=AAWFR9hW2BTmUv5oNZBxy4gH2HjlnAisOy7DHwW_8T8lmRrONWJCBP1IF5zv72pUEfttsiOIMV3GHA9F2lo7Tc3GUOMKuZZ_-024bqFVSPLkWgr07jp2az9_jvSfflleWy0&ss=vp
2022年10月16日BYB 12期,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137915469020719_hlsb.m3u8?pkey=AAVipMrVZ1vG6_X7Ws1MyTcNzF-4CVXWzGbIkHKSihT5QODFnLhm4WSK50oA3qI-1KoELBIS4y72s5RnHYaAgg3X_ugbpLCfsfFJtg4zSnGz2E0nBSXgnIJUOCzBZmIDrwM&ss=vp
2022年8月27日BYB 11期,https://txmov2.a.kwimgs.com/bs3/video-hls/5213761096110714457_hlsb.m3u8?pkey=AAVaSEK5erajp6LPni3LeNnkFDulsnYR7JLHkRPiaKHWK7G1cdHQsBIWCJabF2CYOl_XKiF0b-E0a57nOPIPBUhnHMIFFg6z6Y7Mbbkm7nLrPYjhrPq8A0L9Ia6bT_1jAKA&ss=vp
2022年5月28日BYB X: Biloxi Brawl,https://txmov2.a.kwimgs.com/bs3/video-hls/5226708942209923652_hlsb.m3u8?pkey=AAVU1scrDh8_okfH4cVwzVbgQgrrwk6K7bHRPOpn0idm_-20auKj03unq29xQ0VgXqwlx2WYxOSB5ktIaLwDy7Q2oE-Fq87m7de0JgE5eSh4xvc6jgI56wdmCrKw69VYPlA&ss=vp
2022年3月13日BYB 9期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/d248041c94479eb4-f5813c3199d0ec224e9297159bc47d35-hls_360p_2.m3u8?pkey=ABAD12d5FGI2-kwoBFjIE84fKlbTTjD9aJt9p7qeTzvh2g8hbGcgYNnqV_CFuHFNva46wqiRcdfmznWq60aLjL9buNsWQ7RCntHVFN6nkQsF1736Z8PNh31k0irSD9hVT_qvGm_5gHE48NJWDMyD193OUTb5kGAellx-rrh5AShyELh9M9NIiq-hrzQMuA_oCWRHGcurwC8HX69rljXgEMn2UFGoJi8s8kea2yIHG__RFm0uRxInVQ2FTLQMmDQMUV8&safety_id=AALufSf0OHCmkfb0zHi92cpK
2021年12月18日BYB 8期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/ade5d5139a9fb36a-962f87124f65c11059aad04765fe4796-hls_720p_2.m3u8?pkey=ABDYvLThjnVpKhR2KAHhEjgtp1mfQVWTF39_-8MM4hGdkUB0VYFuAO1bGR3ArZk0GxxEw11KFHeVGIrT6N3nuWJ2uzFElf-qAn54A-eyqAajqAbRAQpGGjXDDtMB8ifBOjJGthQyvfhcXfSqukghV5qDGjqv1SNpr71pijDIAFV65F91fZ0LztcvCKUj4Ugm2SwyI3l28lAZ-x0He1jOSBIkJmZEMcFLb2qBj6N4o0XaJ9LwmLAMxPn1so8AOm6iwEI&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年9月14日BYB 7期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/4a1fb4133a564fa2-da8342056b81cc088425bbc886c589c3-hls_720p_2.m3u8?pkey=ABAX_qP4_3ZVPMFWMX2WNERjozagDp922GyQNIQPnSwDLlzOUyMC3DIyRraORxB5menj267VkFB00p_6eG4jBR-6JUWZOx51t2NPFuH8MBEBsHjnSV0XPzuwn1UfX7bQIfU_fQbG93ApAhAXo7SsrQgQdiM4EBvWthElalxQNduiieg9DwY1NEPnNpPJe392QHQm0kS6vpBuESxZLwQv-Dj0BpfeuKmaeoFARH5ELNQnrsi4jWW70E06nZtXtOu2UaM&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年9月12日BYB 7期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/edd63a212be8b3af-e184dbdba3ec5883592182fc6f76dc62-hls_720p_2.m3u8?pkey=ABBz-rzDlhRU5HQSEIa_CrOE47_Z5JJW3DadtOpOc_kq0PdqWIrRAFLOB8eodgobAlwgahZa_Qx1rKwwSTQKT7ql9h3qFe0x0_a8Oxh-HVSlKNbLqOLStw5MEj7rGyyQ9xte2aRTCgQJhC7Y12HO2n_Rfc07ihSO7S3aKerYRW_ITBoQuOiaQ9JpgBm_g3JKMY1xHJQt7d0iGIqa2d6E2fBFX9iko74kIE86TwMg2G6cL5oeaNMWx0vpdBs9OTAu-ME&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年7月17日BYB 6期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/921301ac2925ae36-44c5bb65a285e29ee69c06bbf263a500-hls_720p_2.m3u8?pkey=ABDSRa_76bBmVJa88S6NgB3uQz-9sDAHIp3-XlPs2vRWYXI30dWa3x-U-G3WdM3LLoTf3Vs22OntN5la7mp_NGmNui-maGml_Dc6YT-eQQILb4NyIS0a_d_rlZr8MDAWQoHHsparVLB_7AxGbouB6F052W2CBqc68-5BGxsQpSu9NQ1_z7OhxEGQeX8Tw0SbQajj-JQydWAM7sAQnkUfv47kLOKTpbJX4Czq2Dw7_DORjqKHXUj9U_V-jRXltU2ACMo&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年5月16日BYB 5期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/fc016df0ae34461d-c3c73cac5122484de9182c74da3ba5cc-hls_720p_2.m3u8?pkey=ABBj-ZytTCHhGTa7P8Bc0cNTaQQRIQfeRZiO_qclNvTVYKDaWzXgp-Z6Lmdk9_4BS0JB-4VjRfeIKSAOxOhMJIfxUy_eb8I411EluVJDObKQkDzd-pThK5Htnoe6inUxoRYocKkcUy-4LwYyEZqQ5yZfk-d9XFnEZq0ZPi66D7NKSx_2KC9nbNSVM8LYQw0pnAmdeiP2lNigBjZkK4kHg4q99TocRPgILRUwXaM6_TetZZkmxSOyvJtlx04RITpJNxw&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年4月18日BYB 4期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/c0b6b6e5bdfc5540-c76b47cfee7e5b9269f9738a30a9a7f6-hls_1080p_h264_6m_1.m3u8?pkey=ABAK7Y0QxqCMC0cUTPrzV1AoEix0Ahn2YayhHWbqK-DjOaWJn6p12IUqxtq_9W5LOuV9o_uy00Gwa_-NuEBvJm9thxHDB3rbQP8v07Ytkor_F6r2Q6gcV64mQeLDwUA_aJHSuqNd0mOU6vCmCjEPavTIgBh1zTKxS0Em7v-2F0YwVXsvNfkgkOQRbYyxd53D0ahgKXdDoIt_kTMSH5I0VmQBDcaOYP_PY2ZihelB35os97nBlS2YZoGjKV2ljOC2ACk&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年3月26日BYB 3期,https://txmov2.a.kwimgs.com/bs3/video-hls/5247538092340895591_hlsb.m3u8?pkey=AAU2yK82mXOWbCSgZDpoXnuAQu9K4bPuRMSb2QkNl4tsg-K2PWQTKvKs_kaw_sAhkiNAYZu2K_DHCnWZpFudNbIpLnGphgwopWFaDUqwHoLPAexiJCvuNA0X3mRqV5VZ1LY&ss=vp
2019年4月15日BYB 2期,https://txmov2.a.kwimgs.com/bs3/video-hls/5233464341778897644_hlsb.m3u8?pkey=AAV1pLocyEHvJVAajZG_frpp0ItRiyzFpDYTkeJk-e7Jj9BMunyIEr45LBvraskJp5rTc4rxjVllAhf26rx9llItLVcWYjxUlUX18noC0EwoQIhSD067ZJKBvSRegqvZLrw&ss=vp
